image_path,timepoint,group,subject_id,slice_idx,has_label,mask_path,mask_valid
48 Hours/Combined/Combined 6/Slice 18.png,48 Hours,Combined,Combined 6,18,False,,False
48 Hours/Combined/Combined 6/Slice 19.png,48 Hours,Combined,Combined 6,19,False,,False
48 Hours/Combined/Combined 6/Slice 20.png,48 Hours,Combined,Combined 6,20,False,,False
48 Hours/Combined/Combined 6/Slice 21.png,48 Hours,Combined,Combined 6,21,False,,False
48 Hours/Combined/Combined 6/Slice 22.png,48 Hours,Combined,Combined 6,22,False,,False
48 Hours/Combined/Combined 7/Slice 16.png,48 Hours,Combined,Combined 7,16,False,,False
48 Hours/Combined/Combined 7/Slice 17.png,48 Hours,Combined,Combined 7,17,False,,False
48 Hours/Combined/Combined 7/Slice 18.png,48 Hours,Combined,Combined 7,18,False,,False
48 Hours/Combined/Combined 7/Slice 19.png,48 Hours,Combined,Combined 7,19,False,,False
48 Hours/Combined/Combined 7/Slice 20.png,48 Hours,Combined,Combined 7,20,False,,False
48 Hours/Combined/Combined 7/Slice 21.png,48 Hours,Combined,Combined 7,21,False,,False
48 Hours/Combined/Combined 7/Slice 22.png,48 Hours,Combined,Combined 7,22,False,,False
48 Hours/Combined/Combined 8/Slice 16.png,48 Hours,Combined,Combined 8,16,False,,False
48 Hours/Combined/Combined 8/Slice 17.png,48 Hours,Combined,Combined 8,17,False,,False
48 Hours/Combined/Combined 8/Slice 18.png,48 Hours,Combined,Combined 8,18,False,,False
48 Hours/Combined/Combined 8/Slice 19.png,48 Hours,Combined,Combined 8,19,False,,False
48 Hours/Combined/Combined 8/Slice 20.png,48 Hours,Combined,Combined 8,20,False,,False
48 Hours/Combined/Combined 8/Slice 21.png,48 Hours,Combined,Combined 8,21,False,,False
48 Hours/Combined/Combined 8/Slice 22.png,48 Hours,Combined,Combined 8,22,False,,False
48 Hours/Control/Control 1/Slice 14.png,48 Hours,Control,Control 1,14,False,,False
48 Hours/Control/Control 1/Slice 15.png,48 Hours,Control,Control 1,15,False,,False
48 Hours/Control/Control 1/Slice 16.png,48 Hours,Control,Control 1,16,False,,False
48 Hours/Control/Control 1/Slice 17.png,48 Hours,Control,Control 1,17,False,,False
48 Hours/Control/Control 1/Slice 18.png,48 Hours,Control,Control 1,18,False,,False
48 Hours/Control/Control 1/Slice 19.png,48 Hours,Control,Control 1,19,False,,False
48 Hours/Control/Control 1/Slice 20.png,48 Hours,Control,Control 1,20,False,,False
48 Hours/Control/Control 1/Slice 21.png,48 Hours,Control,Control 1,21,False,,False
48 Hours/Control/Control 1/Slice 22.png,48 Hours,Control,Control 1,22,False,,False
48 Hours/Control/Control 2/Slice 16.png,48 Hours,Control,Control 2,16,False,,False
48 Hours/Control/Control 2/Slice 17.png,48 Hours,Control,Control 2,17,False,,False
48 Hours/Control/Control 2/Slice 18.png,48 Hours,Control,Control 2,18,False,,False
48 Hours/Control/Control 2/Slice 19.png,48 Hours,Control,Control 2,19,False,,False
48 Hours/Control/Control 2/Slice 20.png,48 Hours,Control,Control 2,20,False,,False
48 Hours/Control/Control 2/Slice 21.png,48 Hours,Control,Control 2,21,False,,False
48 Hours/Control/Control 2/Slice 22.png,48 Hours,Control,Control 2,22,False,,False
48 Hours/Control/Control 2/Slice 23.png,48 Hours,Control,Control 2,23,False,,False
48 Hours/Control/Control 3/Slice 17.png,48 Hours,Control,Control 3,17,False,,False
48 Hours/Control/Control 3/Slice 18.png,48 Hours,Control,Control 3,18,False,,False
48 Hours/Control/Control 3/Slice 19.png,48 Hours,Control,Control 3,19,False,,False
48 Hours/Control/Control 3/Slice 20.png,48 Hours,Control,Control 3,20,False,,False
48 Hours/Control/Control 3/Slice 21.png,48 Hours,Control,Control 3,21,False,,False
48 Hours/Control/Control 3/Slice 22.png,48 Hours,Control,Control 3,22,False,,False
48 Hours/Control/Control 3/Slice 23.png,48 Hours,Control,Control 3,23,False,,False
48 Hours/Control/Control 3/Slice 24.png,48 Hours,Control,Control 3,24,False,,False
48 Hours/Control/Control 4/Slice 15.png,48 Hours,Control,Control 4,15,False,,False
48 Hours/Control/Control 4/Slice 16.png,48 Hours,Control,Control 4,16,False,,False
48 Hours/Control/Control 4/Slice 17.png,48 Hours,Control,Control 4,17,False,,False
48 Hours/Control/Control 4/Slice 18.png,48 Hours,Control,Control 4,18,False,,False
48 Hours/Control/Control 4/Slice 19.png,48 Hours,Control,Control 4,19,False,,False
48 Hours/Control/Control 4/Slice 20.png,48 Hours,Control,Control 4,20,False,,False
48 Hours/Control/Control 4/Slice 21.png,48 Hours,Control,Control 4,21,False,,False
48 Hours/Control/Control 5/Slice 15.png,48 Hours,Control,Control 5,15,False,,False
48 Hours/Control/Control 5/Slice 16.png,48 Hours,Control,Control 5,16,False,,False
48 Hours/Control/Control 5/Slice 17.png,48 Hours,Control,Control 5,17,False,,False
48 Hours/Control/Control 5/Slice 18.png,48 Hours,Control,Control 5,18,False,,False
48 Hours/Control/Control 5/Slice 19.png,48 Hours,Control,Control 5,19,False,,False
48 Hours/Control/Control 5/Slice 20.png,48 Hours,Control,Control 5,20,False,,False
48 Hours/Control/Control 6/Slice 15.png,48 Hours,Control,Control 6,15,False,,False
48 Hours/Control/Control 6/Slice 16.png,48 Hours,Control,Control 6,16,False,,False
48 Hours/Control/Control 6/Slice 17.png,48 Hours,Control,Control 6,17,False,,False
48 Hours/Control/Control 6/Slice 18.png,48 Hours,Control,Control 6,18,False,,False
48 Hours/Control/Control 6/Slice 19.png,48 Hours,Control,Control 6,19,False,,False
48 Hours/Control/Control 6/Slice 20.png,48 Hours,Control,Control 6,20,False,,False
48 Hours/Control/Control 6/Slice 21.png,48 Hours,Control,Control 6,21,False,,False
48 Hours/Control/Control 7/Slice 19.png,48 Hours,Control,Control 7,19,False,,False
48 Hours/Control/Control 7/Slice 20.png,48 Hours,Control,Control 7,20,False,,False
48 Hours/Control/Control 7/Slice 21.png,48 Hours,Control,Control 7,21,False,,False
48 Hours/Control/Control 7/Slice 22.png,48 Hours,Control,Control 7,22,False,,False
48 Hours/Control/Control 7/Slice 23.png,48 Hours,Control,Control 7,23,False,,False
48 Hours/Control/Control 7/Slide 18.png,48 Hours,Control,Control 7,18,False,,False
48 Hours/Control/Control 8/Slice 16.png,48 Hours,Control,Control 8,16,False,,False
48 Hours/Control/Control 8/Slice 17.png,48 Hours,Control,Control 8,17,False,,False
48 Hours/Control/Control 8/Slice 18.png,48 Hours,Control,Control 8,18,False,,False
48 Hours/Control/Control 8/Slice 19.png,48 Hours,Control,Control 8,19,False,,False
48 Hours/Control/Control 8/Slice 20.png,48 Hours,Control,Control 8,20,False,,False
48 Hours/Control/Control 8/Slice 21.png,48 Hours,Control,Control 8,21,False,,False
48 Hours/Control/Control 8/Slice 22.png,48 Hours,Control,Control 8,22,False,,False
48 Hours/Control/Control 8/Slice 23.png,48 Hours,Control,Control 8,23,False,,False
48 Hours/GOT/GOT 10/Slice 13.png,48 Hours,GOT,GOT 10,13,False,,False
48 Hours/GOT/GOT 10/Slice 14.png,48 Hours,GOT,GOT 10,14,False,,False
48 Hours/GOT/GOT 10/Slice 15.png,48 Hours,GOT,GOT 10,15,False,,False
48 Hours/GOT/GOT 10/Slice 16.png,48 Hours,GOT,GOT 10,16,False,,False
48 Hours/GOT/GOT 10/Slice 17.png,48 Hours,GOT,GOT 10,17,False,,False
48 Hours/GOT/GOT 10/Slice 18.png,48 Hours,GOT,GOT 10,18,False,,False
48 Hours/GOT/GOT 10/Slice 19.png,48 Hours,GOT,GOT 10,19,False,,False
48 Hours/GOT/GOT 10/Slice 20.png,48 Hours,GOT,GOT 10,20,False,,False
48 Hours/GOT/GOT 10/Slice 21.png,48 Hours,GOT,GOT 10,21,False,,False
48 Hours/GOT/GOT 10/Slice 22.png,48 Hours,GOT,GOT 10,22,False,,False
48 Hours/GOT/GOT 10/Slice 23.png,48 Hours,GOT,GOT 10,23,False,,False
48 Hours/GOT/GOT 11/Slice 17.png,48 Hours,GOT,GOT 11,17,False,,False
48 Hours/GOT/GOT 11/Slice 18.png,48 Hours,GOT,GOT 11,18,False,,False
48 Hours/GOT/GOT 11/Slice 19.png,48 Hours,GOT,GOT 11,19,False,,False
48 Hours/GOT/GOT 11/Slice 20.png,48 Hours,GOT,GOT 11,20,False,,False
48 Hours/GOT/GOT 11/Slice 21.png,48 Hours,GOT,GOT 11,21,False,,False
48 Hours/GOT/GOT 11/Slice 22.png,48 Hours,GOT,GOT 11,22,False,,False
48 Hours/GOT/GOT 11/Slice 23.png,48 Hours,GOT,GOT 11,23,False,,False
48 Hours/GOT/GOT 11/Slice 24.png,48 Hours,GOT,GOT 11,24,False,,False
48 Hours/GOT/GOT 12/Slice 15.png,48 Hours,GOT,GOT 12,15,False,,False
48 Hours/GOT/GOT 12/Slice 16.png,48 Hours,GOT,GOT 12,16,False,,False
48 Hours/GOT/GOT 12/Slice 17.png,48 Hours,GOT,GOT 12,17,False,,False
48 Hours/GOT/GOT 12/Slice 18.png,48 Hours,GOT,GOT 12,18,False,,False
48 Hours/GOT/GOT 12/Slice 19.png,48 Hours,GOT,GOT 12,19,False,,False
48 Hours/GOT/GOT 12/Slice 20.png,48 Hours,GOT,GOT 12,20,False,,False
48 Hours/GOT/GOT 12/Slice 21.png,48 Hours,GOT,GOT 12,21,False,,False
48 Hours/GOT/GOT 12/Slice 22.png,48 Hours,GOT,GOT 12,22,False,,False
48 Hours/GOT/GOT 3/Slice 15.png,48 Hours,GOT,GOT 3,15,False,,False
48 Hours/GOT/GOT 3/Slice 16.png,48 Hours,GOT,GOT 3,16,False,,False
48 Hours/GOT/GOT 3/Slice 17.png,48 Hours,GOT,GOT 3,17,False,,False
48 Hours/GOT/GOT 3/Slice 18.png,48 Hours,GOT,GOT 3,18,False,,False
48 Hours/GOT/GOT 3/Slice 19.png,48 Hours,GOT,GOT 3,19,False,,False
48 Hours/GOT/GOT 3/Slice 20.png,48 Hours,GOT,GOT 3,20,False,,False
48 Hours/GOT/GOT 3/Slice 21.png,48 Hours,GOT,GOT 3,21,False,,False
48 Hours/GOT/GOT 4/Slice 16.png,48 Hours,GOT,GOT 4,16,False,,False
48 Hours/GOT/GOT 4/Slice 17.png,48 Hours,GOT,GOT 4,17,False,,False
48 Hours/GOT/GOT 4/Slice 18.png,48 Hours,GOT,GOT 4,18,False,,False
48 Hours/GOT/GOT 4/Slice 19 .png,48 Hours,GOT,GOT 4,19,False,,False
48 Hours/GOT/GOT 4/Slice 20.png,48 Hours,GOT,GOT 4,20,False,,False
48 Hours/GOT/GOT 4/Slice 21.png,48 Hours,GOT,GOT 4,21,False,,False
48 Hours/GOT/GOT 4/Slice 22.png,48 Hours,GOT,GOT 4,22,False,,False
48 Hours/GOT/GOT 4/Slice 23.png,48 Hours,GOT,GOT 4,23,False,,False
48 Hours/GOT/GOT 7/Slice 14.png,48 Hours,GOT,GOT 7,14,False,,False
48 Hours/GOT/GOT 7/Slice 15.png,48 Hours,GOT,GOT 7,15,False,,False
48 Hours/GOT/GOT 7/Slice 16.png,48 Hours,GOT,GOT 7,16,False,,False
48 Hours/GOT/GOT 7/Slice 17.png,48 Hours,GOT,GOT 7,17,False,,False
48 Hours/GOT/GOT 7/Slice 18.png,48 Hours,GOT,GOT 7,18,False,,False
48 Hours/GOT/GOT 7/Slice 19.png,48 Hours,GOT,GOT 7,19,False,,False
48 Hours/GOT/GOT 7/Slice 20.png,48 Hours,GOT,GOT 7,20,False,,False
48 Hours/GOT/GOT 7/Slice 21.png,48 Hours,GOT,GOT 7,21,False,,False
48 Hours/GOT/GOT 7/Slice 22.png,48 Hours,GOT,GOT 7,22,False,,False
48 Hours/GOT/GOT 7/Slice 23.png,48 Hours,GOT,GOT 7,23,False,,False
48 Hours/GOT/GOT 8/Slice 14.png,48 Hours,GOT,GOT 8,14,False,,False
48 Hours/GOT/GOT 8/Slice 15.png,48 Hours,GOT,GOT 8,15,False,,False
48 Hours/GOT/GOT 8/Slice 16.png,48 Hours,GOT,GOT 8,16,False,,False
48 Hours/GOT/GOT 8/Slice 17.png,48 Hours,GOT,GOT 8,17,False,,False
48 Hours/GOT/GOT 8/Slice 18.png,48 Hours,GOT,GOT 8,18,False,,False
48 Hours/GOT/GOT 8/Slice 19.png,48 Hours,GOT,GOT 8,19,False,,False
48 Hours/GOT/GOT 8/Slice 20.png,48 Hours,GOT,GOT 8,20,False,,False
48 Hours/GOT/GOT 8/Slice 21.png,48 Hours,GOT,GOT 8,21,False,,False
48 Hours/GOT/GOT 8/Slice 22.png,48 Hours,GOT,GOT 8,22,False,,False
48 Hours/GOT/GOT 9/Slice 14.png,48 Hours,GOT,GOT 9,14,False,,False
48 Hours/GOT/GOT 9/Slice 15.png,48 Hours,GOT,GOT 9,15,False,,False
48 Hours/GOT/GOT 9/Slice 16.png,48 Hours,GOT,GOT 9,16,False,,False
48 Hours/GOT/GOT 9/Slice 17.png,48 Hours,GOT,GOT 9,17,False,,False
48 Hours/GOT/GOT 9/Slice 18.png,48 Hours,GOT,GOT 9,18,False,,False
48 Hours/GOT/GOT 9/Slice 19.png,48 Hours,GOT,GOT 9,19,False,,False
48 Hours/GOT/GOT 9/Slice 20.png,48 Hours,GOT,GOT 9,20,False,,False
48 Hours/GOT/GOT 9/Slice 21.png,48 Hours,GOT,GOT 9,21,False,,False
48 Hours/GOT/GOT 9/Slice 22.png,48 Hours,GOT,GOT 9,22,False,,False
48 Hours/GOT/GOT 9/Slice 23.png,48 Hours,GOT,GOT 9,23,False,,False
48 Hours/GOT/GOT 9/Slice 24.png,48 Hours,GOT,GOT 9,24,False,,False
48 Hours/GPT/GPT 1/Slice 17.png,48 Hours,GPT,GPT 1,17,False,,False
48 Hours/GPT/GPT 1/Slice 18.png,48 Hours,GPT,GPT 1,18,False,,False
48 Hours/GPT/GPT 1/Slice 19.png,48 Hours,GPT,GPT 1,19,False,,False
48 Hours/GPT/GPT 1/Slice 20.png,48 Hours,GPT,GPT 1,20,False,,False
48 Hours/GPT/GPT 1/Slice 21.png,48 Hours,GPT,GPT 1,21,False,,False
48 Hours/GPT/GPT 1/Slice 22.png,48 Hours,GPT,GPT 1,22,False,,False
48 Hours/GPT/GPT 13/Slice 17.png,48 Hours,GPT,GPT 13,17,False,,False
48 Hours/GPT/GPT 13/Slice 18.png,48 Hours,GPT,GPT 13,18,False,,False
48 Hours/GPT/GPT 13/Slice 19.png,48 Hours,GPT,GPT 13,19,False,,False
48 Hours/GPT/GPT 13/Slice 20.png,48 Hours,GPT,GPT 13,20,False,,False
48 Hours/GPT/GPT 13/Slice 21.png,48 Hours,GPT,GPT 13,21,False,,False
48 Hours/GPT/GPT 13/Slice 22.png,48 Hours,GPT,GPT 13,22,False,,False
48 Hours/GPT/GPT 13/Slice 23.png,48 Hours,GPT,GPT 13,23,False,,False
48 Hours/GPT/GPT 13/Slice 24.png,48 Hours,GPT,GPT 13,24,False,,False
48 Hours/GPT/GPT 14/Slice 15.png,48 Hours,GPT,GPT 14,15,False,,False
48 Hours/GPT/GPT 14/Slice 16.png,48 Hours,GPT,GPT 14,16,False,,False
48 Hours/GPT/GPT 14/Slice 17.png,48 Hours,GPT,GPT 14,17,False,,False
48 Hours/GPT/GPT 14/Slice 18.png,48 Hours,GPT,GPT 14,18,False,,False
48 Hours/GPT/GPT 14/Slice 19.png,48 Hours,GPT,GPT 14,19,False,,False
48 Hours/GPT/GPT 14/Slice 20.png,48 Hours,GPT,GPT 14,20,False,,False
48 Hours/GPT/GPT 14/Slice 21.png,48 Hours,GPT,GPT 14,21,False,,False
48 Hours/GPT/GPT 14/Slice 22.png,48 Hours,GPT,GPT 14,22,False,,False
48 Hours/GPT/GPT 15/Slice 17.png,48 Hours,GPT,GPT 15,17,False,,False
48 Hours/GPT/GPT 15/Slice 18.png,48 Hours,GPT,GPT 15,18,False,,False
48 Hours/GPT/GPT 15/Slice 19.png,48 Hours,GPT,GPT 15,19,False,,False
48 Hours/GPT/GPT 15/Slice 20.png,48 Hours,GPT,GPT 15,20,False,,False
48 Hours/GPT/GPT 15/Slice 21.png,48 Hours,GPT,GPT 15,21,False,,False
48 Hours/GPT/GPT 15/Slice 22.png,48 Hours,GPT,GPT 15,22,False,,False
48 Hours/GPT/GPT 15/Slice 23.png,48 Hours,GPT,GPT 15,23,False,,False
48 Hours/GPT/GPT 15/Slice 24.png,48 Hours,GPT,GPT 15,24,False,,False
48 Hours/GPT/GPT 16/Slice 17.png,48 Hours,GPT,GPT 16,17,False,,False
48 Hours/GPT/GPT 16/Slice 18.png,48 Hours,GPT,GPT 16,18,False,,False
48 Hours/GPT/GPT 16/Slice 19.png,48 Hours,GPT,GPT 16,19,False,,False
48 Hours/GPT/GPT 16/Slice 20.png,48 Hours,GPT,GPT 16,20,False,,False
48 Hours/GPT/GPT 16/Slice 21.png,48 Hours,GPT,GPT 16,21,False,,False
48 Hours/GPT/GPT 16/Slice 22.png,48 Hours,GPT,GPT 16,22,False,,False
48 Hours/GPT/GPT 16/Slice 23.png,48 Hours,GPT,GPT 16,23,False,,False
48 Hours/GPT/GPT 2/Slice 14.png,48 Hours,GPT,GPT 2,14,False,,False
48 Hours/GPT/GPT 2/Slice 15.png,48 Hours,GPT,GPT 2,15,False,,False
48 Hours/GPT/GPT 2/Slice 16.png,48 Hours,GPT,GPT 2,16,False,,False
48 Hours/GPT/GPT 2/Slice 17.png,48 Hours,GPT,GPT 2,17,False,,False
48 Hours/GPT/GPT 2/Slice 18.png,48 Hours,GPT,GPT 2,18,False,,False
48 Hours/GPT/GPT 2/Slice 19.png,48 Hours,GPT,GPT 2,19,False,,False
48 Hours/GPT/GPT 2/Slice 20.png,48 Hours,GPT,GPT 2,20,False,,False
48 Hours/GPT/GPT 2/Slice 21.png,48 Hours,GPT,GPT 2,21,False,,False
48 Hours/GPT/GPT 2/Slice 22.png,48 Hours,GPT,GPT 2,22,False,,False
48 Hours/GPT/GPT 2/Slice 23.png,48 Hours,GPT,GPT 2,23,False,,False
48 Hours/GPT/GPT 5/Slice 17.png,48 Hours,GPT,GPT 5,17,False,,False
48 Hours/GPT/GPT 5/Slice 18.png,48 Hours,GPT,GPT 5,18,False,,False
48 Hours/GPT/GPT 5/Slice 19.png,48 Hours,GPT,GPT 5,19,False,,False
48 Hours/GPT/GPT 5/Slice 20.png,48 Hours,GPT,GPT 5,20,False,,False
48 Hours/GPT/GPT 5/Slice 21.png,48 Hours,GPT,GPT 5,21,False,,False
48 Hours/GPT/GPT 5/Slice 22.png,48 Hours,GPT,GPT 5,22,False,,False
48 Hours/GPT/GPT 5/Slice 23.png,48 Hours,GPT,GPT 5,23,False,,False
48 Hours/GPT/GPT 5/Slice 24.png,48 Hours,GPT,GPT 5,24,False,,False
48 Hours/GPT/GPT 5/Slice 25.png,48 Hours,GPT,GPT 5,25,False,,False
48 Hours/GPT/GPT 6/Slice 15.png,48 Hours,GPT,GPT 6,15,False,,False
48 Hours/GPT/GPT 6/Slice 16.png,48 Hours,GPT,GPT 6,16,False,,False
48 Hours/GPT/GPT 6/Slice 17.png,48 Hours,GPT,GPT 6,17,False,,False
48 Hours/GPT/GPT 6/Slice 18.png,48 Hours,GPT,GPT 6,18,False,,False
48 Hours/GPT/GPT 6/Slice 19.png,48 Hours,GPT,GPT 6,19,False,,False
48 Hours/GPT/GPT 6/Slice 20.png,48 Hours,GPT,GPT 6,20,False,,False
48 Hours/GPT/GPT 6/Slice 21.png,48 Hours,GPT,GPT 6,21,False,,False
48 Hours/GPT/GPT 6/Slice 22.png,48 Hours,GPT,GPT 6,22,False,,False
48 Hours/GPT/GPT 6/Slice 23.png,48 Hours,GPT,GPT 6,23,False,,False
data/roboflow_coco/train/Slice-14_png.rf.16d707379e7d4ffba1ba4798d3cbd786.jpg,,,,-1,True,data/masks_raw/train/Slice-14_png.rf.16d707379e7d4ffba1ba4798d3cbd786_mask.png,True
data/roboflow_coco/train/Slice-14_png.rf.1ac328ab476449bd0df40ce5de955f3f.jpg,,,,-1,True,data/masks_raw/train/Slice-14_png.rf.1ac328ab476449bd0df40ce5de955f3f_mask.png,True
data/roboflow_coco/train/Slice-14_png.rf.37e942d2ef79b2eb58d0c8a7037cc19d.jpg,,,,-1,True,data/masks_raw/train/Slice-14_png.rf.37e942d2ef79b2eb58d0c8a7037cc19d_mask.png,True
data/roboflow_coco/train/Slice-14_png.rf.74bb496881b405339eb27f0e8d2971a4.jpg,,,,-1,True,data/masks_raw/train/Slice-14_png.rf.74bb496881b405339eb27f0e8d2971a4_mask.png,True
data/roboflow_coco/train/Slice-14_png.rf.7d93eecba2d269c077a5d4523262a44b.jpg,,,,-1,True,data/masks_raw/train/Slice-14_png.rf.7d93eecba2d269c077a5d4523262a44b_mask.png,True
data/roboflow_coco/train/Slice-14_png.rf.8b5d6ebff6392b43e68444ac8317f8ec.jpg,,,,-1,True,data/masks_raw/train/Slice-14_png.rf.8b5d6ebff6392b43e68444ac8317f8ec_mask.png,True
data/roboflow_coco/train/Slice-14_png.rf.8d43e057672e1bd909bca4f7cce39e12.jpg,,,,-1,True,data/masks_raw/train/Slice-14_png.rf.8d43e057672e1bd909bca4f7cce39e12_mask.png,True
data/roboflow_coco/train/Slice-14_png.rf.baa924a1cbd1d5932a294dc8068bcd97.jpg,,,,-1,True,data/masks_raw/train/Slice-14_png.rf.baa924a1cbd1d5932a294dc8068bcd97_mask.png,True
data/roboflow_coco/train/Slice-14_png.rf.bef4e9e4c16110915335c1c56e960741.jpg,,,,-1,True,data/masks_raw/train/Slice-14_png.rf.bef4e9e4c16110915335c1c56e960741_mask.png,True
data/roboflow_coco/train/Slice-14_png.rf.e6ba69c41484f1b6a16f960c97495bee.jpg,,,,-1,True,data/masks_raw/train/Slice-14_png.rf.e6ba69c41484f1b6a16f960c97495bee_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.017e5539d0a662cd30618447a3ec2506.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.017e5539d0a662cd30618447a3ec2506_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.01959166c6c777fd8a1a9a136cab494e.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.01959166c6c777fd8a1a9a136cab494e_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.11819afa8fe3caf5a5819c320d3e35a7.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.11819afa8fe3caf5a5819c320d3e35a7_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.1646ad2266e2557b18cc74a67141abd0.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.1646ad2266e2557b18cc74a67141abd0_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.2c5421d4b5bbb4ff0d67904bf49e3095.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.2c5421d4b5bbb4ff0d67904bf49e3095_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.3200128e1569afddc31db79ca3745344.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.3200128e1569afddc31db79ca3745344_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.3ef54367e4c986266004939e1108507f.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.3ef54367e4c986266004939e1108507f_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.421a52410a954ac48890268652240145.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.421a52410a954ac48890268652240145_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.47cb53ee2a02487d79bb7eb1cfcadbf4.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.47cb53ee2a02487d79bb7eb1cfcadbf4_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.5346511a311a8e1443a6cf3bb9a73350.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.5346511a311a8e1443a6cf3bb9a73350_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.53f3afdde5835367171ed17a0726a4aa.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.53f3afdde5835367171ed17a0726a4aa_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.647d325a9dc17bea508c099ddb9b9182.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.647d325a9dc17bea508c099ddb9b9182_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.6f4845e74b63f2f7611131bfa75bc0d4.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.6f4845e74b63f2f7611131bfa75bc0d4_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.6facd6e8cb1f29d280ff6642ad5965ce.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.6facd6e8cb1f29d280ff6642ad5965ce_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.779aa5077ee8449819c7599e0e752c17.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.779aa5077ee8449819c7599e0e752c17_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.871207119f0c34c835bdeb186634906b.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.871207119f0c34c835bdeb186634906b_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.8e4994d1f030c1da52a761c11cbf62ed.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.8e4994d1f030c1da52a761c11cbf62ed_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.b283be1cbc9ee144b6cd87cb9fe5dfc8.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.b283be1cbc9ee144b6cd87cb9fe5dfc8_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.ba15f21446553134ae8068627479f1bd.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.ba15f21446553134ae8068627479f1bd_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.bc5ec2c841ff81419ba3c9ea9814e4ee.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.bc5ec2c841ff81419ba3c9ea9814e4ee_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.c80779560cb9b0162f04d6bb4c0397c4.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.c80779560cb9b0162f04d6bb4c0397c4_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.c9fcaa1ae46d0089ffbf7995e142314b.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.c9fcaa1ae46d0089ffbf7995e142314b_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.d86bf7309f73086c230748a4b6590aab.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.d86bf7309f73086c230748a4b6590aab_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.e8cae8930d657a097a148abd3409772e.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.e8cae8930d657a097a148abd3409772e_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.ebc545bbc83cabaa98bed9b2789c2e92.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.ebc545bbc83cabaa98bed9b2789c2e92_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.f125c10ccd0e52d346b6fed76095845a.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.f125c10ccd0e52d346b6fed76095845a_mask.png,True
data/roboflow_coco/train/Slice-15_png.rf.f32e7d038161ca0947472fa061c7201a.jpg,,,,-1,True,data/masks_raw/train/Slice-15_png.rf.f32e7d038161ca0947472fa061c7201a_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.092d08cc5939c4e60d8fdb1e7bec87c1.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.092d08cc5939c4e60d8fdb1e7bec87c1_mask.png,True
